,Country Name,Country Code,Year,Access to electricity (% of population),"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)","Agriculture, forestry, and fishing, value added (constant LCU)","Agriculture, forestry, and fishing, value added (current LCU)","Agriculture, forestry, and fishing, value added (current US$)","Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)","Air transport, freight (million ton-km)","Air transport, passengers carried","Air transport, registered carrier departures worldwide",Consumer price index (2010 = 100),Employment in agriculture (% of total employment) (modeled ILO estimate),Employment in industry (% of total employment) (modeled ILO estimate),Employment in services (% of total employment) (modeled ILO estimate),Final consumption expenditure (constant 2010 US$),Final consumption expenditure (constant LCU),Final consumption expenditure (current LCU),Final consumption expenditure (current US$),GDP (constant 2010 US$),GDP (constant LCU),GDP (current LCU),GDP (current US$),"GDP, PPP (constant 2011 international $)","GDP, PPP (current international $)",Gross value added at basic prices (GVA) (constant 2010 US$),Gross value added at basic prices (GVA) (constant LCU),Gross value added at basic prices (GVA) (current LCU),Gross value added at basic prices (GVA) (current US$),Households and NPISHs Final consumption expenditure (annual % growth),Households and NPISHs Final consumption expenditure (constant 2010 US$),Households and NPISHs Final consumption expenditure (constant LCU),Households and NPISHs Final consumption expenditure (current LCU),Households and NPISHs Final consumption expenditure (current US$),Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)",Households and NPISHs final consumption expenditure (% of GDP),"Industry (including construction), value added (constant 2010 US$)","Industry (including construction), value added (constant LCU)","Industry (including construction), value added (current LCU)","Industry (including construction), value added (current US$)","Manufacturing, value added (constant 2010 US$)","Manufacturing, value added (constant LCU)","Manufacturing, value added (current LCU)","Manufacturing, value added (current US$)","Official exchange rate (LCU per US$, period average)","Population, total",Pump price for diesel fuel (US$ per liter),Pump price for gasoline (US$ per liter),Rail lines (total route-km),"Railways, goods transported (million ton-km)","Railways, passengers carried (million passenger-km)",Rural population,"Services, value added (constant 2010 US$)","Services, value added (constant LCU)","Services, value added (current LCU)","Services, value added (current US$)","Services, value added per worker (constant 2010 US$)",Urban population,Wholesale price index (2010 = 100)
463,Singapore,SGP,2005,100,..,100,116400000,116800000,70175438.6,4419.883211,7571.26,17744017,77119,87.95158665,0.924000025,21.8220005,77.2539978,88526145948,1.20705E+11,1.04596E+11,62843006489,1.70717E+11,2.32773E+11,2.12074E+11,1.27418E+11,2.64365E+11,2.35389E+11,1.59995E+11,2.18153E+11,2.02578E+11,1.21712E+11,3.411061366,70724899157,96433400000,82999200000,49867339582,16579.66365,85779005065,73640502751,39.13690504,41701650165,56860200000,65557300000,39387947609,33781518152,46061100000,56278300000,33812965633,1.6643975,4265762,..,..,..,..,..,0,1.19044E+11,1.62316E+11,1.36904E+11,82254085556,73717.42647,4265762,97.9155246
464,Singapore,SGP,2006,100,..,100,118300000,115100000,72440052.87,3641.130603,7981.253,19565884,84747,88.79860213,1.077999949,22.25900078,76.66300201,92213201320,1.25733E+11,1.11255E+11,70020139719,1.85843E+11,2.53397E+11,2.34835E+11,1.47797E+11,2.87788E+11,2.64117E+11,1.74239E+11,2.37575E+11,2.24964E+11,1.41584E+11,3.250948323,73024129080,99568400000,87070500000,54799232173,16591.24592,88567636191,78984212026,37.0773096,46245104510,63055200000,71344400000,44901755932,37808947561,51552500000,61078000000,38440430487,1.588933333,4401365,0.63,0.92,..,..,..,0,1.28214E+11,1.74819E+11,1.53504E+11,96610296431,75661.34486,4401365,102.8368186
465,Singapore,SGP,2007,100,..,100,118200000,116600000,77367128.92,3719.757206,7955.56,20671341,87564,90.66774682,0.991999984,22.63199997,76.375,97225889256,1.32568E+11,1.22281E+11,81136288236,2.02776E+11,2.76485E+11,2.7125E+11,1.79981E+11,3.1401E+11,2.95852E+11,1.89324E+11,2.58143E+11,2.5573E+11,1.69683E+11,6.14893882,77514338100,1.05691E+11,96480700000,64017450733,16892.81153,94013605955,88161421451,35.56894788,49675100843,67732000000,75053900000,49800212328,40055152182,54615200000,62960000000,41775595515,1.507101667,4588599,..,..,..,..,..,0,1.40097E+11,1.91022E+11,1.8056E+11,1.19806E+11,78080.12359,4588599,103.1282139
466,Singapore,SGP,2008,100,..,100,111300000,113200000,80005654.11,3018.267327,7310.158,21050204,91387,96.67720258,1.07099998,22.69199944,76.23699951,1.01099E+11,1.37848E+11,1.33291E+11,94205385540,2.06401E+11,2.81427E+11,2.7198E+11,1.92226E+11,3.19623E+11,3.07047E+11,1.94349E+11,2.64995E+11,2.57748E+11,1.82167E+11,3.491694641,80220902090,1.09381E+11,1.04602E+11,73928899569,16576.6352,97296273996,93082446822,38.45938899,49617455079,67653400000,70435400000,49781185950,38377557756,52327800000,54432500000,38470916673,1.414860833,4839396,0.9,1.07,..,..,..,0,1.46267E+11,1.99436E+11,1.872E+11,1.32306E+11,75978.18061,4839396,110.9016112
467,Singapore,SGP,2009,100,..,100,115600000,114600000,78789962.19,23068.41969,7390.959,18427473,83772,97.25424314,0.141000003,31.35400009,68.50499725,1.01062E+11,1.37798E+11,1.33675E+11,91904365761,2.05155E+11,2.79729E+11,2.79858E+11,1.92408E+11,3.17695E+11,3.07513E+11,1.93014E+11,2.63175E+11,2.65916E+11,1.82823E+11,-1.131181592,79313458012,1.08144E+11,1.04884E+11,72109865933,15902.21497,96195676455,92449563247,37.47750645,49784598460,67881300000,74105000000,50948779649,36784745141,50156000000,55038600000,37840220007,1.454514713,4987573,..,..,..,..,..,0,1.45332E+11,1.98161E+11,1.91697E+11,1.31796E+11,81390.67016,4987573,95.48337333
468,Singapore,SGP,2010,100,..,100,118400000,118400000,86835350.2,25343.15853,7121.414679,24859825.16,131721.9156,100,0.126000002,30.38599968,69.48799896,1.08072E+11,1.47357E+11,1.47357E+11,1.08072E+11,2.36422E+11,3.22361E+11,3.22361E+11,2.36422E+11,3.66113E+11,3.58707E+11,2.2327E+11,3.04428E+11,3.04428E+11,2.2327E+11,5.894553461,83988632197,1.14519E+11,1.14519E+11,83988632197,16543.83808,1.01866E+11,99780459906,35.5249129,61688228823,84111900000,84111900000,61688228823,47700623396,65039800000,65039800000,47700623396,1.363508333,5076732,1.04,1.42,..,..,..,0,1.61494E+11,2.20198E+11,2.20198E+11,1.61494E+11,85463.87159,5076732,100
469,Singapore,SGP,2011,100,..,100,120900000,119900000,95325170.93,3052.453695,7300.797048,26509929.14,144696.8755,105.2479102,1.036999941,19.75399971,79.20899963,1.11283E+11,1.51734E+11,1.58013E+11,1.25626E+11,2.51436E+11,3.42833E+11,3.47111E+11,2.75967E+11,3.89363E+11,3.89363E+11,2.38592E+11,3.2532E+11,3.27145E+11,2.60093E+11,4.331701865,87626769344,1.19479E+11,1.24449E+11,98941723644,16904.32938,1.06279E+11,1.06279E+11,35.8527469,66023835717,90023500000,85865000000,68266020035,51425229190,70118300000,65901100000,52393941803,1.257775877,5183688,..,..,..,..,..,0,1.7248E+11,2.35176E+11,2.4116E+11,1.91732E+11,77735.53948,5183688,108.416181
470,Singapore,SGP,2012,100,..,100,125300000,120500000,96423141.55,2771.34351,6899.373161,29138458.27,157939.3178,110.0640123,1.139999986,19.39800072,79.46199799,1.14396E+11,1.55979E+11,1.66638E+11,1.33342E+11,2.61703E+11,3.56832E+11,3.63255E+11,2.90674E+11,4.05262E+11,4.12727E+11,2.48493E+11,3.3882E+11,3.42103E+11,2.73748E+11,3.94989584,91087935460,1.24198E+11,1.33292E+11,1.06659E+11,17146.16766,1.10476E+11,1.11102E+11,36.69373765,67500696736,92037200000,89503800000,71620228855,51589512285,70342300000,67680400000,54157317756,1.249676204,5312437,1.26,1.68,..,..,..,0,1.809E+11,2.46658E+11,2.52478E+11,2.02031E+11,78267.08441,5312437,108.930408
471,Singapore,SGP,2013,100,..,100,130900000,129400000,103412451.1,2838.122058,6360.12415,31729241,165239.07,112.6599834,1.139000058,18.7329998,80.1269989,1.20315E+11,1.64049E+11,1.77841E+11,1.42125E+11,2.75079E+11,3.7507E+11,3.80964E+11,3.04454E+11,4.25976E+11,4.40829E+11,2.62678E+11,3.58161E+11,3.58793E+11,2.86736E+11,3.585392404,94353795380,1.28651E+11,1.39674E+11,1.11623E+11,17475.63703,1.14437E+11,1.15405E+11,36.66333564,68819215255,93835000000,88204200000,70490050348,52451338467,71517400000,65749800000,52545192999,1.2513,5399162,..,..,..,..,..,0,1.93763E+11,2.64195E+11,2.70459E+11,2.16143E+11,81425.67721,5399162,105.9892869
472,Singapore,SGP,2014,100,..,100,140400000,138100000,108989030.1,3288.331968,6051.73592,33643518.42,183398.5576,113.8147285,1.026000023,16.66799927,82.30599976,1.23602E+11,1.68531E+11,1.84955E+11,1.45967E+11,2.85763E+11,3.89637E+11,3.94752E+11,3.11539E+11,4.4252E+11,4.66169E+11,2.73384E+11,3.7276E+11,3.73003E+11,2.94375E+11,3.420172653,97580858086,1.33052E+11,1.45725E+11,1.15007E+11,17840.17952,1.18351E+11,1.21116E+11,36.9156105,71263953062,97168400000,94830000000,74840186252,53859039237,73436800000,70120500000,55339357588,1.26705,5469724,1.16,1.58,..,..,..,0,2.02017E+11,2.75451E+11,2.78035E+11,2.19426E+11,80420.81327,5469724,102.5035139
473,Singapore,SGP,2015,100,..,100,130600000,130000000,94559208.61,3202.898698,6331.930304,33585397,181563,113.2197592,0.944000006,16.38999939,82.66600037,1.30471E+11,1.77897E+11,1.96777E+11,1.43131E+11,2.92167E+11,3.98369E+11,4.18074E+11,3.04098E+11,4.52437E+11,4.81784E+11,2.78696E+11,3.80002E+11,3.93817E+11,2.86454E+11,4.94958719,1.02411E+11,1.39637E+11,1.53119E+11,1.11376E+11,18502.37954,1.24209E+11,1.28082E+11,36.62493877,69337147048,94541200000,1.01378E+11,73740034914,51097323066,69671200000,75151700000,54663732907,1.374825,5535002,..,..,..,..,..,0,2.09263E+11,2.8533E+11,2.92309E+11,2.12619E+11,79908.47418,5535002,86.81753514
474,Singapore,SGP,2016,100,..,100,128700000,128100000,92725298.59,24959.53746,6695.811276,35370328,207203,112.6171061,0.118000001,16.29400063,83.58799744,1.3322E+11,1.81646E+11,1.99801E+11,1.44626E+11,2.9917E+11,4.07918E+11,4.27939E+11,3.09764E+11,4.63282E+11,4.99627E+11,2.84342E+11,3.87701E+11,4.01421E+11,2.90569E+11,1.716164054,1.04168E+11,1.42033E+11,1.5406E+11,1.11516E+11,18577.31159,1.26341E+11,1.31193E+11,36.00045147,71572423909,97589000000,1.01525E+11,73488961274,52988192153,72249400000,75664100000,54769525878,1.381546364,5607283,0.77,1.25,..,..,..,0,2.12675E+11,2.89983E+11,2.99768E+11,2.16987E+11,79390.51399,5607283,80.8263627
475,Singapore,SGP,2017,..,..,..,117900000,118400000,85741183.29,22703.26385,7006.894789,37679940,213198,113.2661463,0.119000003,16.31500053,83.56600189,1.37661E+11,1.87701E+11,2.07976E+11,1.50609E+11,3.09996E+11,4.22679E+11,4.47284E+11,3.23907E+11,4.80046E+11,5.27021E+11,2.94595E+11,4.0168E+11,4.18992E+11,3.03419E+11,3.123772296,1.07422E+11,1.4647E+11,1.5942E+11,1.15447E+11,19140.65924,1.30288E+11,..,35.64191391,75683241657,1.03194E+11,1.03826E+11,75187051923,58324825816,79525900000,80378100000,58207038888,1.380925,5612253,..,..,..,..,..,0,2.18825E+11,2.98368E+11,3.15048E+11,2.28146E+11,81817.04507,5612253,..
476,Thailand,THA,1990,75.89871216,65.99428516,99.65533447,3.93611E+11,2.72935E+11,10667565375,..,661,8201400,69500,49.75907971,..,..,..,96302636036,2.31312E+12,1.44034E+12,56294971761,1.41611E+11,3.41771E+12,2.18354E+12,85343063966,3.76301E+11,2.43216E+11,..,..,..,..,12.87879096,78356470521,1.89919E+12,1.23498E+12,48268785054,1384.81025,2.01564E+11,1.16515E+11,56.55853307,47355264915,1.1341E+12,8.12819E+11,31768737050,32132291823,7.73674E+11,5.94003E+11,23216390870,25.58546242,56582821,..,..,3861,3291,11612,39933892,..,..,..,..,..,16648929,70.35050943
477,Thailand,THA,1991,77.06542206,67.56541779,99.6676178,4.2218E+11,3.17085E+11,12426518666,1412.416773,866.2000122,7708600,69800,52.60024981,60.33499908,17.88800049,21.77599907,1.01656E+11,2.44171E+12,1.60919E+12,63063902997,1.5373E+11,3.71021E+12,2.50664E+12,98234695722,4.08505E+11,2.72819E+11,..,..,..,..,5.421469302,82604542517,2.00216E+12,1.37806E+12,54006066591,1442.662405,2.12492E+11,1.282E+11,54.97657034,53101139050,1.2717E+12,9.69012E+11,37975452220,35898657772,8.6436E+11,7.07901E+11,27742545993,25.51679541,57258401,0.26,0.36,3861,3365,12820,40313922,..,..,..,..,..,16944479,71.2231268
478,Thailand,THA,1992,78.23162079,69.14296432,99.67972565,4.42394E+11,3.48127E+11,13705733544,1424.513351,925.9000244,8546800,72700,54.77745082,60.9090004,17.10499954,21.98600006,1.10078E+11,2.644E+12,1.8307E+12,72074519392,1.66157E+11,4.01012E+12,2.83091E+12,1.11453E+11,4.41527E+11,3.01594E+11,..,..,..,..,8.697927872,89789426044,2.1763E+12,1.5505E+12,61042948650,1552.432924,2.30974E+11,1.42703E+11,54.7701903,58364723959,1.39776E+12,1.07733E+12,42414321971,39955735691,9.62045E+11,7.78987E+11,30668657970,25.40012815,57837878,..,..,3870,3075,14136,40623590,..,..,..,..,..,17214288,72.70023887
479,Thailand,THA,1993,79.39476013,70.72376793,99.69080353,3.80918E+11,2.61984E+11,10347082892,1299.55082,1060.300049,10196900,76200,56.59178499,56.77899933,18.01799965,25.20299911,1.18701E+11,2.85113E+12,2.05467E+12,81149465236,1.79866E+11,4.34099E+12,3.26344E+12,1.2889E+11,4.77957E+11,3.34246E+11,..,..,..,..,8.418805198,97348622911,2.35952E+12,1.69565E+12,66969936334,1667.931204,2.5042E+11,1.55518E+11,51.95905301,66693582106,1.59722E+12,1.21006E+12,47791315819,46444125068,1.11827E+12,8.61835E+11,34038254949,25.31961108,58364891,..,..,3870,3059,14718,40893945,93462254645,2.4207E+12,1.7914E+12,70751433672,12023.23998,17470946,71.21337688
480,Thailand,THA,1994,80.55178833,72.30439497,99.69982147,4.063E+11,3.18333E+11,12657375746,1384.530967,1236.699951,11404700,80700,59.44839624,55.98799896,18.51600075,25.49600029,1.2817E+11,3.07855E+12,2.33088E+12,92679244533,1.9425E+11,4.68814E+12,3.68909E+12,1.46683E+11,5.16179E+11,3.68657E+11,..,..,..,..,7.875917241,1.05016E+11,2.54536E+12,1.92315E+12,76467355865,1782.898974,2.70143E+11,1.72287E+11,52.1308507,73150895060,1.75187E+12,1.3732E+12,54600477137,50334020052,1.21193E+12,9.64314E+11,38342504970,25.14995189,58901666,..,..,3870,3072,13814,41169319,1.00258E+11,2.59672E+12,1.99756E+12,79425646123,12557.03085,17732347,79.31555599
481,Thailand,THA,1995,81.69963074,73.88089921,99.70574951,4.11508E+11,3.83075E+11,15375152517,1477.429308,1307.900024,12771400,86500,62.90721202,51.98199844,19.90399933,28.11400032,1.38473E+11,3.32602E+12,2.63818E+12,1.05886E+11,2.10024E+11,5.06883E+12,4.21761E+12,1.69279E+11,5.58094E+11,4.06907E+11,..,..,..,..,8.279274098,1.1371E+11,2.75609E+12,2.16368E+12,86841566594,1911.360529,2.92508E+11,1.88315E+11,51.30098594,80846147780,1.93616E+12,1.58272E+12,63524274339,55959582357,1.34738E+12,1.11626E+12,44802409774,24.9151757,59491790,0.3,0.34,4041,3242,12975,41480056,1.07428E+11,2.78242E+12,2.25181E+12,90379125995,11936.16197,18011734,92.18544338
482,Thailand,THA,1996,82.8352356,75.44863994,99.70755005,4.33287E+11,4.20493E+11,16592273120,1576.025032,1348.199951,14078300,91700,66.55904207,50.06499863,20.83300018,29.10199928,1.46576E+11,3.52065E+12,2.93592E+12,1.15849E+11,2.21895E+11,5.35534E+12,4.63861E+12,1.83035E+11,5.89639E+11,4.37755E+11,..,..,..,..,5.033393285,1.19434E+11,2.89482E+12,2.39857E+12,94645479763,1985.549809,3.07231E+11,2.03089E+11,51.70890817,86293466905,2.06661E+12,1.73121E+12,68311782091,59153814935,1.42429E+12,1.20254E+12,47451218694,25.34268286,60151472,..,..,4041,3365,12279,41835950,1.12567E+11,2.91551E+12,2.48691E+12,98131098896,11789.52981,18315522,93.11656023
483,Thailand,THA,1997,83.95555115,77.00442608,99.70420074,4.31216E+11,4.27075E+11,13616595939,1524.519161,1628.300049,14235800,94900,70.30351898,50.34600067,20.24200058,29.41200066,1.45598E+11,3.49717E+12,3.06568E+12,97744186862,2.15785E+11,5.20787E+12,4.7103E+12,1.5018E+11,5.73403E+11,4.32987E+11,..,..,..,..,-1.410175009,1.1775E+11,2.854E+12,2.49649E+12,79596611434,1934.648966,3.02899E+11,2.048E+11,53.00071184,82806841936,1.98311E+12,1.73262E+12,55241660104,59669269629,1.4367E+12,1.25811E+12,40112930944,31.36433445,60863506,..,..,4041,3483,11878,42225883,1.09435E+11,2.8344E+12,2.55061E+12,81322012607,11084.67166,18637623,92.51694048
484,Thailand,THA,1998,85.05751038,78.54423625,99.694664,4.34221E+11,4.82495E+11,11665909080,1531.739843,1522.199951,15015400,93500,75.92409462,51.26499939,18.28100014,30.45299911,1.34712E+11,3.2357E+12,3.04377E+12,73593258123,1.99312E+11,4.81032E+12,4.70156E+12,1.13676E+11,5.29631E+11,4.04274E+11,..,..,..,..,-10.19966391,1.05739E+11,2.5629E+12,2.42954E+12,58742099740,1716.625451,2.72004E+11,1.87417E+11,51.67515711,73469576758,1.7595E+12,1.70595E+12,41246995846,54667809949,1.31628E+12,1.28639E+12,31102772284,41.3593875,61597283,0.27,0.3,4044,2921,10947,42628400,1.01599E+11,2.63145E+12,2.51311E+12,60762801201,10098.17281,18968883,111.0320285
485,Thailand,THA,1999,86.13805389,80.06373883,99.67791748,4.55158E+11,4.26094E+11,11268244049,1678.60673,1670.599976,15950500,95400,76.14027061,48.52700043,19.24500084,32.22800064,1.40061E+11,3.36418E+12,3.19758E+12,84561389126,2.08425E+11,5.03026E+12,4.78982E+12,1.26669E+11,5.53847E+11,4.29228E+11,..,..,..,..,4.066022136,1.10039E+11,2.66711E+12,2.54765E+12,67373597400,1766.085193,2.83064E+11,2.00258E+11,53.18873085,78400541340,1.87759E+12,1.75058E+12,46294808495,60028480623,1.44535E+12,1.35974E+12,35958872049,37.81365583,62306651,..,..,4044,3016,9959,43010904,1.04282E+11,2.70094E+12,2.61315E+12,69105879615,9692.490521,19295747,98.171891
486,Thailand,THA,2000,82.1,87,99.9,4.86112E+11,4.31082E+11,10747012101,1735.451482,1712.88,17392091,101591,77.35240025,48.7879982,19.09499931,32.11800003,1.48676E+11,3.5711E+12,3.43276E+12,85579754586,2.17712E+11,5.25439E+12,5.06982E+12,1.26392E+11,5.78525E+11,4.58555E+11,..,..,..,..,7.037290606,1.17783E+11,2.8548E+12,2.74448E+12,68420788895,1870.811785,3.02984E+11,2.19521E+11,54.13366502,80484373903,1.92749E+12,1.8677E+12,46562383139,62017244464,1.49324E+12,1.4496E+12,36138941658,40.11180333,62958021,0.35,0.39,4103,3384,9935,43198017,1.09761E+11,2.84284E+12,2.77104E+12,69082913257,9962.690205,19760004,100
487,Thailand,THA,2001,88.23482513,82.73323797,99.6237793,5.01105E+11,4.58736E+11,10324474083,1861.736818,1669.242,17662418,102414,78.61085331,46.04499817,19.69199944,34.26300049,1.56458E+11,3.75802E+12,3.71356E+12,83578757604,2.25211E+11,5.43536E+12,5.34501E+12,1.20297E+11,5.98451E+11,4.85159E+11,..,..,..,..,5.895618534,1.24727E+11,3.02311E+12,2.99335E+12,67369390010,1962.85962,3.20847E+11,2.42252E+11,56.00267015,82348319436,1.97213E+12,1.94917E+12,43868706943,63232016388,1.52249E+12,1.49847E+12,33725071401,44.4319,63543322,..,..,4044,3724,10321,42861242,1.14454E+11,2.9644E+12,2.93711E+12,66103565231,9564.581111,20682080,..
488,Thailand,THA,2002,89.26166534,83.99252723,99.59138489,5.01724E+11,5.01724E+11,11678836874,1822.462443,1823.591,18111892,97750,79.15901385,46.13100052,19.82999992,34.0379982,1.65333E+11,3.9712E+12,3.9712E+12,92439147022,2.39059E+11,5.76958E+12,5.76958E+12,1.34301E+11,6.35249E+11,5.22897E+11,..,..,..,..,6.221945244,1.32487E+11,3.2112E+12,3.2112E+12,74748475911,2067.746225,3.4081E+11,2.62177E+11,55.65748483,89246450352,2.13733E+12,2.13733E+12,49751560169,68811478079,1.65683E+12,1.65683E+12,38566623448,42.96008333,64073164,0.32,0.36,4044,3907.7,10378,42458723,1.20868E+11,3.13052E+12,3.13052E+12,72870454212,9959.160617,21614441,..
489,Thailand,THA,2003,90.2822113,85.2855942,99.55919647,5.61653E+11,5.96642E+11,14382252691,2065.530664,1764.122,16622502,93576,80.58731947,44.90299988,19.75200081,35.34600067,1.76776E+11,4.24605E+12,4.33095E+12,1.04399E+11,2.56245E+11,6.18437E+12,6.3173E+12,1.52281E+11,6.80919E+11,5.71666E+11,..,..,..,..,7.346314558,1.4222E+11,3.44711E+12,3.5144E+12,84715701730,2203.083628,3.65847E+11,2.88243E+11,55.6312964,97320930952,2.33071E+12,2.40424E+12,57955024274,75800247977,1.8251E+12,1.88087E+12,45338920949,41.48461667,64554952,..,..,4044,3987.4,10251,41998806,1.27103E+11,3.29201E+12,3.31642E+12,79943376578,9939.014215,22556146,..
490,Thailand,THA,2004,91.30254364,86.62295896,99.53002167,5.55413E+11,6.46342E+11,16069205219,2133.651765,1868.578,20342582,128178,82.8108439,42.35400009,20.52599907,37.12099838,1.88733E+11,4.53324E+12,4.79766E+12,1.19278E+11,2.72361E+11,6.57333E+12,6.95427E+12,1.72895E+11,7.23744E+11,6.24328E+11,..,..,..,..,7.428286966,1.52784E+11,3.70317E+12,3.8857E+12,96605324396,2350.449548,3.93023E+11,3.18443E+11,55.87498675,1.04328E+11,2.49851E+12,2.64459E+12,65749209396,81452764604,1.9612E+12,2.05875E+12,51184066590,40.22241492,65002231,0.37,0.54,4044,4085,9332,41491574,1.35979E+11,3.5219E+12,3.66334E+12,91077061538,9975.692667,23510657,..
491,Thailand,THA,2005,92.32872009,88.01826136,99.50669098,5.55128E+11,7.00379E+11,17413656356,2088.306872,2002.424,18902629,124347,86.57076195,42.61199951,20.27300072,37.11500168,1.97973E+11,4.75517E+12,5.29152E+12,1.31564E+11,2.83767E+11,6.84861E+12,7.61441E+12,1.89318E+11,7.54053E+11,6.71403E+11,..,..,..,..,4.200862613,1.59203E+11,3.85873E+12,4.25188E+12,1.05715E+11,2433.344842,4.09533E+11,3.44627E+11,55.83989513,1.0979E+11,2.62932E+12,2.94137E+12,73131941492,84883190143,2.0438E+12,2.26862E+12,56405205358,40.22013021,65425470,..,..,..,4037,9195,40949147,1.41613E+11,3.66781E+12,3.97266E+12,98772902106,10237.02366,24476323,..
492,Thailand,THA,2006,99.14620148,98.92566343,99.62600985,5.76952E+11,7.90176E+11,20858877567,2178.124105,2106.87,20102408,126845,90.58545884,42.2159996,20.67200089,37.11299896,2.03317E+11,4.88355E+12,5.70853E+12,1.50692E+11,2.97865E+11,7.18884E+12,8.40066E+12,2.21758E+11,7.91514E+11,7.2641E+11,..,..,..,..,2.800893454,1.63662E+11,3.96681E+12,4.57425E+12,1.2075E+11,2486.348764,4.21004E+11,3.65755E+11,54.45112316,1.15535E+11,2.76691E+12,3.29892E+12,87084208859,89645466551,2.15846E+12,2.54851E+12,67274879890,37.88198322,65824164,0.65,0.7,..,..,9195,40367985,1.48827E+11,3.85467E+12,4.31156E+12,1.13815E+11,10697.06558,25456179,..
493,Thailand,THA,2007,94.42284393,91.03088977,99.48878479,5.87889E+11,8.4869E+11,24586739749,2206.833767,2454.554,21191723,129703,92.615969,41.78900146,20.74500084,37.4659996,2.08549E+11,5.00921E+12,6.03341E+12,1.74789E+11,3.14054E+11,7.57956E+12,9.07631E+12,2.62943E+11,8.34533E+11,7.86274E+11,..,..,..,..,1.191637012,1.65612E+11,4.01408E+12,4.76945E+12,1.38172E+11,2501.858827,4.26021E+11,3.83642E+11,52.54834373,1.23168E+11,2.94972E+12,3.58933E+12,1.03984E+11,96128251070,2.31455E+12,2.79078E+12,80849464920,34.51818059,66195615,..,..,..,..,..,39750467,1.566E+11,4.05598E+12,4.63829E+12,1.34372E+11,10974.3167,26445148,..
494,Thailand,THA,2008,95.50141144,92.67490428,99.49908447,6.0513E+11,9.78016E+11,29358124233,2210.528367,2288.961,19993134,125907,97.68066353,42.50799942,19.58200073,37.90999985,2.15325E+11,5.17197E+12,6.59891E+12,1.98086E+11,3.19474E+11,7.71036E+12,9.70693E+12,2.91383E+11,8.48935E+11,8.15532E+11,..,..,..,..,2.833424928,1.70305E+11,4.12782E+12,5.20674E+12,1.56296E+11,2559.21005,4.38092E+11,4.12347E+11,53.63941975,1.26015E+11,3.01789E+12,3.84254E+12,1.15345E+11,98423812414,2.36983E+12,2.98098E+12,89483149373,33.31330064,66545760,0.64,0.87,4429,3161,8037,39100958,1.5824E+11,4.09846E+12,4.88638E+12,1.4668E+11,10848.45615,27444802,..
495,Thailand,THA,2009,98.96,98.92,99.01,6.03665E+11,9.45605E+11,27580076883,2396.07424,2132.553,19618735,123541,96.85456244,38.99200058,20.78000069,40.22800064,2.18299E+11,5.2434E+12,6.6689E+12,1.94509E+11,3.17267E+11,7.6571E+12,9.65866E+12,2.8171E+11,8.43071E+11,8.1605E+11,..,..,..,..,-0.899216002,1.68773E+11,4.0907E+12,5.12544E+12,1.49492E+11,2523.451861,4.34152E+11,4.07915E+11,53.06578886,1.2355E+11,2.95886E+12,3.73863E+12,1.09043E+11,95166451069,2.2914E+12,2.86019E+12,83421970612,34.28577412,66881867,..,..,4429,3161,8037,38428314,1.57753E+11,4.08585E+12,4.97442E+12,1.45087E+11,10158.21369,28453553,..
496,Thailand,THA,2010,99.7,97,100,6.00904E+11,1.13758E+12,35901873716,2403.392904,2938.670392,28780723,201306,100,38.24399948,20.6439991,41.11100006,2.31871E+11,5.56938E+12,7.34699E+12,2.31871E+11,3.41105E+11,8.23242E+12,1.08082E+13,3.41105E+11,9.06416E+11,8.8808E+11,..,..,..,..,5.451243064,1.77973E+11,4.31369E+12,5.63921E+12,1.77973E+11,2648.066717,4.57819E+11,4.41816E+11,52.17554788,1.36485E+11,3.26864E+12,4.32463E+12,1.36485E+11,1.05987E+11,2.55193E+12,3.35827E+12,1.05987E+11,31.685705,67208808,0.95,1.41,4429,3161,8037,37733713,1.68718E+11,4.36984E+12,5.34594E+12,1.68718E+11,10506.88405,29475095,..
497,Thailand,THA,2011,98.71641541,97.98369351,99.59783173,6.38733E+11,1.311E+12,42995142941,2338.643612,2870.788883,31940491.98,227322,103.8087906,41.00799942,19.44099998,39.55099869,2.37111E+11,5.69525E+12,7.81338E+12,2.56246E+11,3.4397E+11,8.30157E+12,1.13069E+13,3.70819E+11,9.14029E+11,9.14029E+11,..,..,..,..,1.833950206,1.81237E+11,4.39281E+12,5.98824E+12,1.96389E+11,2683.799827,4.66215E+11,4.66215E+11,52.96099884,1.30885E+11,3.13452E+12,4.30481E+12,1.4118E+11,1.00866E+11,2.42862E+12,3.29433E+12,1.0804E+11,30.49173333,67530130,..,..,5327,2455,7504,37345512,1.75118E+11,4.53561E+12,5.69109E+12,1.86644E+11,11126.91785,30184618,..
